idade,escolaridade,estado_civil,numero_filhos,renda_mensal,valor_emprestimo,taxa_juros_nominal,valor_garantia,PIB_regiao,taxa_desemprego,inflacao_mensal,trimestre_solicitacao,dia_util,renda_idade,divida_renda,taxa_juros_efetiva,score_credito,inadimplente
26,Médio,Solteiro,1,6229.82,3540.95,10.32,19783.34,2329227.29,0.42,0.49,4,0,161.97532,0.8242144107114182,10.370567999999999,428,0
24,Pós,Casado,2,4061.81,15616.62,8.65,19562.46,3412951.83,0.09,0.65,1,1,97.48344,3.8032026005966713,8.706225,814,0
39,Fundamental,Casado,1,11363.72,21666.03,12.94,26828.68,4441810.64,0.64,0.57,3,1,443.18507999999997,1.9844301268840236,13.013758,666,0
32,Fundamental,Divorciado,0,5328.99,8749.56,9.92,10115.3,1914925.08,0.26,0.55,2,1,170.52768,1.2140243832307098,9.97456,440,0
42,Pós,Solteiro,1,4892.77,9306.48,10.26,20051.85,4828208.27,0.09,0.5,4,1,205.49634000000003,0.42526996725370203,10.3113,594,1
39,Superior,Divorciado,1,3143.65,2964.1,6.63,37738.87,2790024.35,0.3,0.55,4,1,122.60235,0.904030988616244,6.6664650000000005,542,0
34,Fundamental,Solteiro,1,1960.46,6966.6,19.41,42307.45,1539932.6,0.05,0.51,2,0,66.65564,2.066206704830425,19.508991,603,0
26,Fundamental,Solteiro,4,7758.65,1287.52,8.29,15294.1,4487710.88,0.5,0.49,2,1,201.7249,0.4315175535607274,8.330620999999999,778,0
19,Fundamental,Divorciado,0,6074.09,14431.0,11.54,,4711105.3,0.06,0.45,3,1,115.40771,1.1862629393073676,11.591929999999998,492,0
30,Fundamental,Casado,2,6163.91,9079.09,9.22,46717.36,4291596.09,0.16,0.53,3,1,184.91729999999998,1.3347299616283084,9.268866000000001,522,0
43,nan,Divorciado,1,3430.3,7095.99,11.48,13972.56,2740236.53,0.23,0.63,3,1,147.5029,0.7140050159545174,11.552324,429,0
37,Pós,Casado,0,4503.18,5309.53,13.64,17820.95,4773387.41,0.17,0.43,1,1,166.61766,1.650057187476198,13.698652000000001,295,0
22,Pós,Divorciado,1,7900.19,1833.1,7.96,14599.7,2328746.13,0.39,0.44,2,1,173.80417999999997,2.5836355147007013,7.995024,558,0
36,Pós,Divorciado,0,8859.69,1779.59,8.79,21165.46,1354257.39,0.25,0.52,2,1,318.94884,2.1060692475185188,8.835708,548,0
38,Superior,Casado,0,2423.38,8626.04,12.19,,2374653.27,0.27,0.62,3,1,92.08844,1.5147514371754571,12.265578,294,1
26,Pós,Casado,0,3360.99,9742.63,12.66,33532.04,2462830.76,0.42,0.33,4,1,87.38574,3.2625525217106244,12.701778000000001,355,0
36,Pós,Casado,1,2134.68,10373.5,13.57,31285.82,4204375.69,0.16,0.58,4,1,76.84848,2.120554012429748,13.648706,454,1
35,Fundamental,Divorciado,0,5545.59,29927.8,5.93,11460.26,3860401.83,0.28,0.46,1,1,194.09565,1.8358444295799037,5.957278,610,0
23,Superior,Casado,1,8354.9,790.01,11.48,10250.57,3484594.25,0.28,0.64,1,0,192.16269999999997,1.3281372919766319,11.553472,593,0
38,Fundamental,Casado,1,4157.92,2858.38,20.03,12406.2,1769971.78,0.41,0.37,1,1,158.00096,1.616486723431016,20.104111000000003,603,0
40,Superior,Casado,1,3302.01,25830.28,11.87,15860.65,4199734.59,0.09,0.62,1,1,132.0804,1.8153379726833219,11.943594,409,0
45,Médio,Solteiro,3,4019.12,5071.81,11.24,29443.07,1127998.54,0.15,0.6,4,1,180.8604,0.9218796770217529,11.30744,482,0
45,Superior,Casado,1,19609.86,23064.19,7.7,25801.74,1876919.4,0.34,0.75,2,1,882.4437,0.7253224154252356,7.757750000000001,533,0
21,Superior,Casado,1,10048.28,5988.75,9.83,48545.59,3195842.5,0.09,0.41,3,1,211.01388,1.8140000176621507,9.870303,643,1
25,Fundamental,Casado,1,7620.51,4760.25,8.7,15759.23,2903811.27,0.2,0.55,4,1,190.51275,4.348951803420199,8.74785,390,0
40,Superior,Solteiro,1,5955.32,11406.99,9.94,12786.97,3762058.65,0.29,0.51,2,1,238.2128,1.4311086950272198,9.990694000000001,651,0
40,Superior,Solteiro,2,4877.34,2226.78,9.87,21675.96,4172189.78,0.31,0.47,2,0,195.0936,2.692507331150013,9.916388999999999,444,1
40,Fundamental,Casado,0,2852.7,1347.6,14.61,9207.43,4459927.09,0.25,0.52,1,0,114.108,1.2328226564449913,14.685972000000001,419,0
70,Médio,Casado,0,2599.27,2967.33,5.22,23021.89,4859553.25,0.19,0.72,3,1,181.9489,4.573134850524156,5.2575840000000005,523,0
40,Médio,Casado,2,3495.58,12213.11,13.63,16427.67,,0.13,0.47,3,0,139.82319999999999,2.993897165397285,13.694061,552,1
46,Médio,Casado,0,2773.13,16049.09,10.54,58504.44,3322129.86,0.16,0.32,1,1,127.56398,0.7615865533612478,10.573728000000001,724,0
44,Superior,Solteiro,3,3412.88,20362.66,9.77,19794.18,3242628.55,0.05,0.48,1,1,150.16672,1.6569470615288349,9.816895999999998,416,1
41,Fundamental,Casado,0,4623.29,9612.85,12.18,60486.61,4584987.05,0.21,0.43,4,0,189.55489,1.2503238494166822,12.232374,512,0
31,Médio,Solteiro,0,4840.72,34222.49,6.85,27292.87,4089638.36,0.54,0.39,4,0,150.06232,1.9538011248271223,6.876715,619,0
42,Médio,Divorciado,0,3387.24,7398.92,10.13,31975.94,2989372.91,0.27,0.33,1,1,142.26407999999998,3.2369888482541738,10.163429000000002,485,0
27,Médio,Solteiro,2,6615.2,5037.49,5.97,27199.88,3736683.5,0.37,0.63,1,1,178.6104,1.9995571391724176,6.007611,507,0
32,Médio,Divorciado,0,4387.86,2779.04,12.05,10190.59,2219491.32,0.17,0.5,2,1,140.41152,0.6485755806096479,12.110249999999999,685,0
30,nan,Solteiro,0,5590.47,24936.79,7.12,43690.52,1665011.03,0.19,0.41,1,1,167.7141,2.300934121270816,7.149192,465,0
35,Médio,Solteiro,1,3143.98,7550.18,17.2,32632.81,1189161.94,0.1,0.43,1,1,110.0393,0.26057465466612423,17.27396,664,1
58,Superior,Solteiro,0,7448.17,19518.7,6.5,22891.28,2658981.98,0.1,0.78,4,1,431.99386,1.7953153531347907,6.5507,464,0
18,nan,Casado,0,3565.62,10854.92,8.66,10962.37,2489647.74,0.35,0.59,2,1,64.18116,1.5443205620848368,8.711094000000001,508,0
41,Fundamental,Solteiro,0,12901.93,13344.51,12.71,9455.9,4034547.81,0.43,0.44,4,0,528.97913,5.938177973564598,12.765924,537,0
18,Pós,Casado,2,4294.13,11673.99,9.65,19268.04,3013510.12,0.16,0.44,2,1,77.29434,2.2336377809438765,9.69246,654,0
30,Médio,Solteiro,1,4643.34,2977.13,10.68,34234.57,1684449.18,0.05,0.7,1,1,139.30020000000002,0.6130841139736296,10.75476,786,0
45,Médio,Solteiro,1,7017.44,14071.94,10.63,22971.6,1392327.7,0.31,0.58,4,0,315.78479999999996,2.659823735189487,10.691654000000002,570,1
35,Superior,Divorciado,0,7999.31,5866.34,9.47,25913.35,,0.29,0.37,2,1,279.97585000000004,1.6089566840976488,9.505039000000002,492,0
24,Fundamental,Solteiro,1,8533.51,5473.12,9.01,46883.23,1071322.37,0.37,0.4,1,1,204.80424,0.80285368717328,9.04604,512,0
27,Pós,Casado,0,14261.98,51251.49,11.77,33903.49,1298516.02,0.13,0.6,1,0,385.07346,1.0446518010367074,11.84062,308,0
41,Superior,Divorciado,2,7310.97,21265.71,6.95,31036.72,4015294.34,0.16,0.59,1,0,299.74977,0.18764756355230464,6.991005,533,0
27,Pós,Divorciado,1,4721.15,10218.63,8.66,31113.58,4093891.87,0.3,0.57,2,0,127.47104999999999,0.17334137512326978,8.709362,706,0
37,Fundamental,Solteiro,1,3576.76,24314.14,11.02,27269.87,2419999.32,0.18,0.51,1,1,132.34012,0.1955175627815,11.076202,595,0
35,Fundamental,Solteiro,1,4535.56,9767.29,8.03,29691.85,1131978.56,0.56,0.43,2,0,158.74460000000002,1.134835578561005,8.064528999999999,604,0
28,Fundamental,Divorciado,0,11973.01,9080.42,10.8,28349.76,1515251.03,0.17,0.65,2,1,335.24428,2.8049892403152623,10.8702,728,0
56,Superior,Casado,0,2138.42,9231.65,10.17,29214.79,3029782.81,0.36,0.51,4,1,119.75152,0.5529592579495497,10.221867000000001,786,0
41,Fundamental,Solteiro,0,3006.69,999.33,10.2,130730.54,4908066.79,0.25,0.63,1,1,123.27429,1.177967077127491,10.264259999999998,636,0
18,Superior,Divorciado,1,4309.63,4330.05,9.47,20881.55,1489684.93,0.32,0.61,1,1,77.57334,2.6401206382765725,9.527767,680,0
36,Superior,Casado,0,2982.78,6204.27,8.5,,1617244.87,0.26,0.57,2,1,107.38007999999999,0.9186248299650398,8.54845,304,1
28,Médio,Solteiro,0,3845.8,13643.76,13.15,12859.43,2619410.25,0.31,0.5,3,1,107.6824,0.5057682625647102,13.215749999999998,618,0
43,Superior,Divorciado,0,14526.66,12881.02,8.21,38619.78,3462290.15,0.59,0.48,1,1,624.64638,2.0514458276163463,8.249408,568,0
27,Superior,Divorciado,1,4109.86,12104.62,15.96,26847.49,2567704.98,0.26,0.49,4,0,110.96621999999998,3.1536818655106273,16.038204,463,0
33,Médio,Solteiro,1,6291.72,5329.04,8.68,19076.79,3504356.77,0.1,0.64,2,1,207.62676000000002,0.8647452539936218,8.735552,709,0
40,Pós,Casado,4,1817.25,35432.19,10.57,27203.66,1260894.51,0.21,0.46,1,0,72.69,3.640241277016255,10.618622,615,0
43,nan,Casado,4,2536.49,11800.21,13.96,35111.31,1715739.28,0.19,0.49,4,1,109.06906999999998,1.2218349360198073,14.028404,479,0
22,Médio,Divorciado,1,8600.8,4357.85,13.92,28985.39,1283296.73,0.05,0.56,1,1,189.2176,1.555654840299867,13.997952,535,0
31,Fundamental,Casado,0,13370.65,28998.11,14.81,45015.76,4500261.89,0.29,0.69,1,1,414.49014999999997,1.438008888254734,14.912189,666,0
30,Fundamental,Divorciado,1,5613.03,9767.08,12.43,56585.59,4194832.06,0.4,0.55,4,1,168.39090000000002,0.7128697883461654,12.498365,594,1
28,Médio,Solteiro,1,4090.37,5139.14,11.1,34981.96,2067036.33,0.16,0.52,3,0,114.53036,4.160789397808282,11.157720000000001,326,1
52,Fundamental,Casado,0,6618.98,5393.75,14.58,21393.78,4016316.19,0.14,0.46,2,0,344.18696,0.31107302092657857,14.647067999999999,630,0
39,Médio,Solteiro,3,1034.36,1935.66,7.58,43281.74,4243357.9,0.34,0.76,2,1,40.340039999999995,0.8012948767693701,7.637608,456,0
22,Fundamental,Divorciado,1,5639.06,18678.93,7.92,15254.48,4404317.86,0.12,0.48,4,1,124.05932000000001,1.9528382039615664,7.958015999999999,605,0
44,Superior,Solteiro,0,2623.68,3342.5,5.34,12292.66,2732102.53,0.09,0.41,4,1,115.44192,2.7207699885065986,5.3618939999999995,457,0
56,Fundamental,Casado,0,7914.53,1114.27,6.69,12245.45,4875709.22,0.42,0.6,1,0,443.21368,1.3969592867159955,6.7301400000000005,553,0
45,Fundamental,Solteiro,1,1318.99,4473.57,12.11,19428.79,4569084.81,0.36,0.55,3,1,59.35455,0.6831362948609547,12.176605,605,0
19,Superior,Casado,1,3371.03,12375.66,6.66,12876.84,3838655.71,0.3,0.43,3,1,64.04957,0.3837694027876651,6.688638,531,0
30,Médio,Casado,0,4795.41,9302.49,11.7,26019.56,1127640.26,0.19,0.52,4,1,143.86229999999998,1.6414956616286187,11.76084,686,0
47,Fundamental,Casado,0,3111.7,13969.27,12.19,30333.69,3948711.29,0.11,0.57,1,0,146.2499,0.8038053000251776,12.259483,429,0
27,Fundamental,Casado,2,3923.38,14469.32,13.41,55194.4,3513357.6,0.3,0.58,4,1,105.93126000000001,2.887714522714897,13.487778,491,1
39,Superior,Casado,2,8456.25,8057.35,15.13,18531.67,4782124.34,0.56,0.48,3,1,329.79375000000005,0.8096288737917673,15.202624,700,0
42,Superior,Divorciado,1,4843.06,9475.65,9.13,38923.4,2816700.53,0.12,0.56,4,1,203.40852,5.244788138435771,9.181128000000001,524,0
25,Superior,Solteiro,2,2812.0,6155.32,6.68,25159.47,3353980.67,0.33,0.67,4,1,70.3,3.7614283594923967,6.724755999999999,596,0
34,Pós,Divorciado,1,8640.71,14782.31,13.18,31346.96,3274934.51,0.15,0.54,2,1,293.78414,4.232714249658534,13.251172,493,0
18,Superior,Solteiro,0,5713.51,2756.83,19.21,55923.75,,0.03,0.59,2,1,102.84318,3.040765311587048,19.323339,612,0
24,Médio,Solteiro,2,5857.58,4178.39,10.82,33237.96,1854728.86,0.1,0.48,4,1,140.58192,2.3507746352067294,10.871936,368,0
32,Fundamental,Solteiro,0,2876.97,14529.15,14.07,15100.35,1729492.09,0.24,0.46,1,1,92.06303999999999,0.1887880486656873,14.134722,597,0
22,Fundamental,Divorciado,1,1065.75,16308.1,10.19,12629.08,2419547.12,0.31,0.47,3,0,23.4465,2.1882685099847987,10.237892999999998,419,0
51,Pós,Casado,0,2853.56,24151.41,8.8,10637.29,2102752.28,0.02,0.4,4,0,145.53155999999998,0.6327864216253465,8.8352,650,0
20,Fundamental,Casado,0,2684.58,8365.65,8.26,9132.8,2292997.98,0.72,0.35,1,1,53.6916,4.204936537579212,8.28891,477,0
30,Fundamental,Divorciado,2,3401.67,12751.8,9.72,17731.92,1296650.35,0.11,0.58,3,1,102.0501,1.9998474582535686,9.776376,485,0
36,Médio,Casado,1,2965.75,10576.22,17.93,24485.95,1611690.7,0.48,0.56,3,1,106.767,0.896162903007509,18.030408,531,0
49,Fundamental,Solteiro,0,5258.59,7264.66,5.66,22335.88,3025985.16,0.2,0.53,2,1,257.67091,2.202710572859885,5.689998000000001,581,0
20,Médio,Casado,1,8337.56,7303.6,5.82,16189.87,3036855.51,0.41,0.38,3,1,166.75119999999998,0.9169240112365328,5.842116000000001,574,0
46,Pós,Casado,1,9374.02,20110.53,16.46,8669.08,1388112.73,0.45,0.72,1,1,431.20492,1.650021916864082,16.578512000000003,758,0
35,Médio,Casado,0,8121.96,7764.36,7.12,42221.52,3422150.57,0.51,0.38,1,1,284.2686,1.4309503143622782,7.147056,470,0
25,Superior,Solteiro,1,2868.16,11369.17,13.9,15526.22,4912756.56,0.06,0.44,2,0,71.70400000000001,3.3973353191745788,13.96116,596,0
39,Superior,Casado,1,5091.56,5445.37,15.89,28578.59,2568120.74,0.39,0.45,3,1,198.57084,3.770342541015109,15.961504999999999,548,0
36,Pós,Casado,0,12570.39,5867.79,14.93,13185.2,1649914.27,0.15,0.46,2,0,452.53404,2.298921997025501,14.998677999999998,384,0
28,Fundamental,Casado,2,1899.15,2181.07,10.01,9797.61,4981969.43,0.57,0.59,1,1,53.1762,1.2793350361977969,10.069059,800,0
35,Médio,Divorciado,3,11036.22,3387.29,14.11,17446.33,3105439.39,0.07,0.49,4,0,386.2677,2.874047026670778,14.179138999999997,815,0
31,Superior,Divorciado,0,2703.6,11631.06,7.5,29162.44,1971693.0,0.24,0.4,2,1,83.8116,0.2114957334142402,7.53,567,0
36,Médio,Casado,0,5862.08,6090.82,9.46,9446.33,4509261.68,0.45,0.56,4,1,211.03488,4.574735145294564,9.512976000000002,438,0
41,Superior,Divorciado,0,6296.01,5100.77,14.06,18803.34,1505122.42,0.45,0.43,4,1,258.13641,2.3600233896463956,14.120458,538,1
50,Médio,Divorciado,1,5507.95,15186.13,17.26,20718.81,1742481.91,0.4,0.45,1,1,275.3975,3.363804903201446,17.33767,430,0
22,Fundamental,Solteiro,1,18715.06,11399.54,9.82,17837.87,4028584.69,0.3,0.36,1,0,411.73132000000004,0.5575643382754069,9.855352,346,0
56,Pós,Divorciado,1,4103.11,8226.46,12.08,11793.81,4644268.3,0.24,0.57,3,1,229.77416,1.5954258921126585,12.148856,527,0
18,Fundamental,Divorciado,0,1837.77,2699.38,8.43,20443.07,,0.24,0.39,1,1,33.07986,2.878538991130282,8.462877,563,0
33,Médio,Casado,0,6086.74,9859.34,14.15,15503.48,1281680.25,0.5,0.37,3,0,200.86242,4.785856355751757,14.202355,539,0
40,Superior,Solteiro,1,4438.08,8229.78,8.95,10633.72,3499285.35,0.17,0.65,4,1,177.5232,2.163059042870834,9.008175,459,0
37,Superior,Solteiro,0,6856.01,10450.62,14.65,,4058686.58,0.37,0.63,3,1,253.67237,2.152351912309109,14.742295,591,0
28,Pós,Solteiro,0,8343.66,10038.76,6.27,35975.32,3105525.78,0.16,0.53,1,0,233.62248,3.632183018883095,6.303231,507,0
32,Fundamental,Divorciado,2,4816.42,13655.95,9.45,16012.01,2568767.84,0.26,0.39,1,0,154.12544,1.1981429933591732,9.486855,636,0
30,Fundamental,Casado,1,6385.51,2932.68,5.53,16366.1,3711046.8,0.15,0.57,3,0,191.5653,5.484076927014649,5.561521000000001,599,0
29,Fundamental,Solteiro,1,5359.05,7968.68,14.23,20966.27,2889732.48,0.21,0.43,4,0,155.41245,1.5904966360444206,14.291189,718,1
43,Superior,Solteiro,0,14402.15,6809.37,9.44,33720.06,4126711.5,0.22,0.46,1,1,619.2924499999999,1.9793069170534643,9.483424,528,0
38,Pós,Divorciado,1,3934.99,6164.22,16.97,42500.6,1024727.26,0.81,0.54,1,0,149.52962,1.3728010348490123,17.061638,546,0
28,Superior,Solteiro,0,3254.38,21666.09,9.51,10563.91,3433619.31,0.13,0.72,3,1,91.12264,3.115224676250088,9.578472000000001,554,1
43,Fundamental,Casado,0,8336.83,4326.37,10.18,35434.32,4382670.64,0.32,0.62,4,1,358.48368999999997,1.5958317067527927,10.243115999999999,608,0
38,Médio,Solteiro,2,2814.37,10119.76,6.61,23363.76,3725827.55,0.38,0.65,2,1,106.94605999999999,2.864304657301315,6.652965,597,0
43,Superior,Casado,0,6218.57,3629.01,14.35,20217.39,3271615.15,0.37,0.47,4,1,267.39851,1.0196786656873933,14.417444999999999,562,0
41,Pós,Casado,3,4439.28,2045.86,9.06,12049.66,1893177.84,0.24,0.52,1,1,182.01048,3.060756293762877,9.107112,588,0
26,Fundamental,Casado,1,4624.89,8234.02,10.51,20346.05,3203696.16,0.2,0.62,3,1,120.24714000000002,1.247998276161779,10.575161999999999,436,0
29,Médio,Divorciado,1,21213.28,12177.27,9.48,20731.01,4260115.1,0.23,0.51,4,1,615.1851199999999,2.7470894599490427,9.528348000000001,625,0
42,Superior,Divorciado,0,10305.7,659.22,12.32,18494.59,4432441.04,0.16,0.34,2,0,432.8394,4.644223326885513,12.361888,644,1
41,Médio,Casado,0,9072.0,6889.66,14.58,20219.94,3551826.29,0.16,0.33,3,1,371.95199999999994,1.849195711448125,14.628114000000002,638,0
34,Médio,Casado,1,6757.05,9934.59,6.53,37636.25,4937412.3,0.27,0.42,3,0,229.73970000000003,0.6445377103048219,6.557426,633,1
36,Pós,Solteiro,2,3245.72,9252.65,7.74,25752.68,1474733.72,0.38,0.57,4,0,116.84591999999999,0.9478252048775276,7.784118,444,0
47,Superior,Solteiro,2,5749.62,10125.72,15.82,35598.13,3734181.72,0.09,0.41,3,1,270.23214,2.361697029126573,15.884862,569,1
29,Pós,Solteiro,0,6974.35,14556.02,10.7,10779.49,1173854.57,0.31,0.58,1,1,202.25615000000002,1.3466873360174725,10.76206,494,1
40,Fundamental,Divorciado,1,5538.01,1279.74,14.04,18434.64,4417234.36,0.47,0.66,2,0,221.5204,2.037495158729962,14.132663999999998,461,0
32,Médio,Solteiro,1,5202.27,3536.97,8.26,17179.95,4110334.25,0.17,0.35,4,1,166.47264,3.46511165508681,8.28891,538,0
32,nan,Casado,1,3872.02,8375.98,11.29,29255.63,4258850.77,0.39,0.73,2,1,123.90464,2.0880692780521097,11.372417,584,0
45,Pós,Casado,0,5791.09,6305.59,11.37,24809.84,2445662.85,0.33,0.53,4,1,260.59905000000003,3.7703660723561145,11.430261,675,0
43,Fundamental,Divorciado,1,3585.51,8886.2,13.99,32293.57,1856896.78,0.04,0.41,2,1,154.17693,1.20171565525567,14.047359,690,0
43,Superior,Divorciado,0,7495.47,3112.83,7.53,49170.5,1849993.04,0.05,0.61,3,1,322.30521,3.781065695543115,7.575933,518,0
48,Pós,Solteiro,0,1466.36,9690.07,7.65,24688.1,4632530.91,0.72,0.44,1,0,70.38528,0.6751190542683313,7.68366,622,0
35,Médio,Divorciado,0,11106.06,18682.25,6.64,21656.44,3089002.24,0.15,0.75,1,1,388.71209999999996,2.3347818972937957,6.6898,286,0
41,Médio,Casado,3,2237.24,21458.3,11.94,19362.14,1760839.87,0.36,0.44,3,1,91.72684,1.9464035599428435,11.992536,591,0
31,Médio,Casado,0,2590.61,22471.97,8.13,9205.35,1317138.36,0.06,0.44,2,1,80.30891000000001,0.690994857041869,8.165772,686,0
38,Médio,Divorciado,0,6281.18,5264.16,7.9,11789.32,2667528.66,0.44,0.6,2,1,238.68484,0.9715820555903603,7.9474,461,1
33,Pós,Casado,0,6795.15,6762.51,13.75,9790.69,1545022.33,0.03,0.56,1,1,224.23995,0.15338092767335818,13.827,645,0
35,Médio,Divorciado,2,17102.28,15608.88,10.04,16826.37,2419383.33,0.14,0.39,4,0,598.5798,1.0563756763372827,10.079156,455,0
40,Pós,Casado,1,5870.94,2838.87,10.52,18095.89,1540624.11,0.27,0.49,1,0,234.83759999999995,0.8513406834235082,10.571547999999998,527,0
26,Superior,Solteiro,1,4796.91,19506.38,6.97,52257.59,3168112.55,0.06,0.55,2,1,124.71965999999999,4.017161383204973,7.008335,582,0
55,Médio,Divorciado,1,5512.53,8528.71,5.28,23157.4,1260185.62,0.16,0.49,3,0,303.18915,4.145978962565512,5.305872,519,0
24,Superior,Divorciado,1,12762.83,6803.21,14.56,23774.4,1244587.01,0.4,0.72,4,0,306.30791999999997,1.6852547506195104,14.664832000000002,770,0
22,Pós,Divorciado,0,21049.67,8782.5,6.97,15128.93,4265938.67,0.37,0.42,2,1,463.09274,1.5274252715751655,6.999274,668,0
46,Fundamental,Casado,1,4398.94,4216.19,5.85,20519.35,1334410.82,0.37,0.56,4,0,202.35124,1.9125512259422761,5.88276,745,0
42,Superior,Solteiro,2,6806.71,7249.7,5.6,7307.81,4876311.97,0.47,0.77,4,1,285.88182,1.5233939088532884,5.64312,613,0
41,Médio,Divorciado,1,4700.23,14896.9,8.96,30340.83,3311593.69,0.13,0.49,3,1,192.70942999999997,1.145763682589392,9.003904,513,0
41,Fundamental,Casado,1,4644.51,9437.02,15.3,17924.97,2176394.38,0.1,0.41,3,0,190.42491,2.0730301919458065,15.36273,584,1
34,Superior,Divorciado,1,15175.39,22002.67,14.11,11987.46,2088294.26,0.32,0.55,1,1,515.96326,2.8307517021613093,14.187605,608,0
26,Pós,Casado,1,2820.19,17064.22,7.41,20224.27,3659392.01,0.34,0.39,1,1,73.32494,2.6204570427009783,7.438899,577,0
35,Pós,Solteiro,0,1211.28,7323.11,17.21,30738.13,4451727.52,0.47,0.39,4,1,42.3948,3.0444985093652863,17.277119000000003,533,0
28,Pós,Casado,0,5945.96,19663.52,10.64,32408.45,3085352.82,0.47,0.32,3,1,166.48688,3.771853329289583,10.674048,533,0
44,Superior,Casado,0,10103.16,3615.25,7.97,54097.44,4059989.19,0.39,0.25,2,1,444.53903999999994,0.5132395135636485,7.9899249999999995,607,0
33,Pós,Divorciado,0,5607.94,4483.43,13.89,20719.51,4742958.9,0.09,0.62,3,1,185.06201999999996,3.628567218211478,13.976118,386,0
26,Superior,Casado,0,6643.02,6674.35,11.14,12450.57,3421285.5,0.17,0.52,4,0,172.71852,0.6500275873824058,11.197928000000001,464,0
31,Médio,Divorciado,1,7718.97,2902.02,7.17,26206.14,2686032.03,0.18,0.48,1,1,239.28807,0.662194031391765,7.204415999999999,495,1
39,Médio,Casado,1,5252.96,5069.6,8.21,35915.44,1444780.6,0.23,0.51,2,1,204.86544,5.641782581653513,8.251871000000001,716,0
29,Superior,Solteiro,0,6862.21,5901.82,7.25,28162.95,3764186.93,0.07,0.32,2,1,199.00409,2.897845695823704,7.273200000000001,777,0
26,Superior,Casado,1,6793.81,14664.02,11.33,23544.45,4407997.65,0.2,0.59,2,0,176.63906000000003,1.8885510429803631,11.396847000000001,585,0
37,Fundamental,Divorciado,1,1517.53,21275.12,6.98,31786.17,1070156.63,0.14,0.56,2,0,56.148610000000005,3.5123533156833386,7.019088000000001,447,0
37,Pós,Casado,0,5262.28,15127.58,14.11,18516.06,3586965.58,0.04,0.61,3,0,194.70435999999998,2.758472759796748,14.196071,669,1
29,Médio,Casado,1,1912.81,12213.0,14.5,22747.64,,0.02,0.44,1,1,55.471489999999996,2.503899774203057,14.563799999999999,609,0
30,Médio,Solteiro,0,4803.49,4390.23,8.35,25220.55,4770743.24,0.3,0.43,4,0,144.1047,1.8456259528553907,8.385905,619,0
37,Fundamental,Divorciado,2,3651.27,723.36,11.51,5873.38,2658244.59,0.19,0.56,2,0,135.09699,3.629336256705099,11.574456,791,0
20,Superior,Solteiro,2,9139.92,4362.99,8.83,15784.01,1741345.73,0.26,0.61,2,1,182.79840000000002,1.0121759346058565,8.883863,800,0
20,Superior,Casado,0,5691.04,2793.35,7.95,11723.56,1809084.06,0.15,0.56,3,0,113.8208,1.0331367611322921,7.9945200000000005,511,0
27,Fundamental,Solteiro,1,6528.39,12362.07,12.3,10989.68,1362185.31,0.13,0.48,1,1,176.26653,1.1013562844848195,12.35904,519,0
32,Pós,Casado,0,4381.43,1155.57,9.01,10901.12,3630563.45,0.54,0.41,2,1,140.20576,0.8973616022111649,9.046941,583,0
38,Superior,Casado,0,9240.11,17883.48,11.95,23189.77,4514438.29,0.16,0.48,4,1,351.12418,0.5205881886430312,12.007359999999998,649,0
49,Superior,Solteiro,2,1884.85,11351.73,10.87,28796.69,2523870.25,0.26,0.43,2,1,92.35764999999999,1.1225746423585397,10.916740999999998,547,0
