potencia_nominal,vazao_refrigerante,nivel_combustivel,temperatura,pressao,vibracao_x,vibracao_y,vibracao_z,fluxo_neutrons,temperatura_externa,umidade,pressao_atmosferica,ultima_manutencao,horas_operacao,falhas_passadas,pressao_temperatura,fluxo_neutrons_potencia,eficiencia_termica,falha
857.96,4915.26,92.36,385.54,9.92084931065198,,0.063,-0.477,1050.0,23.29,33.18,1019.6,329,4869.0,1,3.824884243228764,900.858,-649.9491600000003,0
995.78,,97.63,370.73,6.962993877698781,0.092,-0.334,0.444,1001.0,25.94,53.61,1013.31,90,5025.0,2,2.581390720279269,996.77578,-417.91329000000036,0
1194.26,4892.4,82.63,437.42,16.88964008774402,-0.081,1.113,0.355,1016.0,28.96,83.74,1011.29,78,5057.0,0,7.387866367180989,1213.36816,-1804.3956400000006,0
896.82,5093.29,95.95,508.06,25.793596334862325,-0.41,0.755,0.075,,27.59,78.08,1011.16,34,5139.0,1,13.104694553890154,931.7959800000001,-4245.316360000001,0
1068.85,5015.81,82.38,344.74,15.614471635425943,-0.316,-0.572,0.017,993.0,28.51,44.67,1001.68,31,4929.0,0,5.38293295159674,1061.3680499999998,-116.8867600000001,0
1104.65,,88.16,373.66,15.469546138621679,-0.445,-0.051,-0.248,1030.0,21.48,31.11,1020.02,220,4972.0,0,5.7803506101573765,1137.7895,-456.60956000000044,0
895.06,5036.6,86.48,361.46,1.2202129215815036,-0.999,0.025,-0.367,1014.0,25.59,67.12,1015.06,229,5072.0,0,0.44105816263485026,907.59084,-294.87315999999976,0
1091.29,4801.69,91.71,416.14,12.710299360538487,-0.409,0.343,-0.303,1017.0,29.24,37.19,1014.25,251,4990.0,0,5.289263975894485,1109.84193,-1265.7299599999997,0
947.11,5021.06,86.03,441.12,19.550835324000822,-0.8,-0.762,0.156,,32.59,78.88,1017.78,258,5016.0,2,8.624264478123242,957.52821,-1903.64544,0
1052.92,5030.12,92.75,461.55,15.45556531667735,-0.03,-0.857,-0.103,1058.0,14.28,57.97,1039.32,271,5079.0,0,7.13351617191243,1113.98936,-2533.700250000001,0
1053.41,4699.39,87.35,419.34,7.626270306621967,-0.575,-0.609,-0.746,964.0,27.32,53.84,1031.84,35,5066.0,0,3.1980001903788553,1015.4872400000002,-1340.5135599999994,0
1014.31,5199.14,97.22,507.47,20.60525213139347,0.365,0.752,-0.21,993.0,31.09,44.83,1017.51,230,5017.0,2,10.456547299118245,1007.20983,-4223.960090000001,0
836.12,4823.71,92.68,353.26,27.391971618197402,-0.832,-0.327,-0.106,1019.0,14.95,62.95,1006.83,120,5021.0,0,9.676487893844413,852.0062800000001,-201.7027599999999,0
1134.12,5018.06,84.31,340.77,8.578980116357126,0.597,0.404,0.255,993.0,31.83,79.2,1021.62,158,5005.0,0,2.9234590542510177,1126.1811599999999,-82.34928999999985,0
928.31,5232.88,86.72,456.47,7.225751341505511,0.418,0.294,0.146,996.0,36.05,58.3,1010.78,123,5058.0,0,3.2983387148570205,924.5967599999999,-2362.876090000001,0
874.61,5185.14,96.95,389.64,9.643098200247463,-0.533,-0.09,0.878,,25.92,35.83,1014.31,161,4994.0,0,3.7573367827444213,870.2369500000001,-721.9029599999998,0
816.31,5006.87,87.73,315.2,3.83134583140104,-0.047,0.414,-0.49,976.0,27.71,63.43,1021.49,346,5033.0,0,1.2076402060576075,796.7185599999999,66.43600000000004,0
1036.36,4927.5,90.72,368.7,21.565497881176608,-0.427,-0.614,0.277,945.0,20.15,49.61,1018.13,260,5117.0,0,7.9511990687898155,979.3602,-380.7589999999999,0
1071.03,5189.5,92.98,397.78,24.415016499867708,0.289,-0.236,0.317,1017.0,35.24,60.99,1014.92,226,4933.0,0,9.711805263317377,1089.23751,-867.9328399999996,0
806.64,5134.94,86.96,353.19,15.024126794798848,,-1.108,0.14,974.0,26.42,35.16,1018.83,330,4890.0,0,5.306371342655005,785.66736,-211.75760999999997,0
1004.84,4876.33,85.88,335.27,18.033363952784118,0.591,0.049,-0.149,1047.0,12.21,34.46,1023.94,274,4986.0,1,6.046045932449931,1052.06748,-40.43728999999986,0
890.6,4841.02,89.51,376.12,15.764865162982291,-0.344,-0.396,-0.342,1004.0,29.83,74.11,999.82,141,5043.0,1,5.9294810851009,894.1624,-495.4954400000001,0
1058.07,4585.53,84.3,333.77,10.324724662395932,0.057,1.095,-0.02,976.0,20.47,59.32,1018.48,317,5090.0,2,3.44608335056789,1032.67632,-30.501289999999877,0
869.75,5030.81,85.68,419.26,14.998405878171965,0.761,0.029,-0.894,991.0,22.48,54.45,1004.01,33,4985.0,2,6.288231648482378,861.92225,-1330.0347599999998,0
1076.38,,81.24,290.81,20.17956093838516,0.262,0.41,-0.462,1023.0,26.45,87.24,1017.41,333,5055.0,0,5.868418116491789,1101.1367400000001,71.91439,0
954.69,5227.24,86.08,393.02,19.327568457225855,0.505,0.326,-0.487,958.0,25.13,41.57,1001.21,141,5142.0,2,7.596120955058905,914.59302,-781.5320399999997,0
1174.69,5071.81,86.41,414.98,4.3611517918289495,0.326,-0.039,0.252,966.0,26.66,84.35,1013.33,333,4980.0,1,1.8097907705731775,1134.75054,-1236.2000400000004,0
855.01,5266.85,99.24,384.97,11.82066974807962,0.038,0.496,0.313,958.0,27.23,79.97,1014.27,67,5069.0,0,4.550603232918212,819.09958,-628.7700900000004,0
936.43,4860.53,91.79,444.66,10.673965979402613,-0.035,0.017,-0.536,1028.0,31.73,61.81,1012.08,210,4975.0,0,4.746285712401166,962.6500399999999,-2015.0615600000008,0
845.39,5227.63,95.75,321.97,17.71246467048234,-0.605,0.238,-0.654,1002.0,18.24,57.11,1019.63,163,5139.0,0,5.702882249955199,847.08078,41.40190999999988,0
1169.88,4894.22,80.91,355.95,12.513118793175563,-0.383,1.179,-0.732,1058.0,27.68,37.47,1009.84,337,5002.0,1,4.454044634430842,1237.73304,-225.57024999999993,0
1150.94,5155.52,82.13,375.0,9.83985352954759,-0.451,0.096,0.489,1021.0,25.83,52.25,1010.59,214,4950.0,1,3.689945073580346,1175.10974,-482.98,0
903.18,4708.25,96.29,427.64,16.604436858570956,-0.176,-0.264,0.458,1007.0,23.87,62.48,1012.16,254,5080.0,1,7.1007213781992835,909.5022599999999,-1547.1769599999998,0
1063.99,5047.03,92.47,403.43,12.015487770721737,0.05,-0.354,0.325,957.0,18.71,51.18,1006.37,82,4973.0,0,4.84740823134227,1018.2384300000001,-984.5064900000002,0
1126.89,4603.06,83.82,500.17,8.168506729606651,-0.054,-0.042,0.752,,26.98,85.07,1008.48,27,4948.0,0,4.0856420109473595,1128.01689,-3919.832890000001,0
1022.08,4946.57,88.1,353.21,22.30451236740483,0.108,0.059,0.889,1015.0,20.24,32.7,1020.22,192,5009.0,1,7.878176813291058,1037.4112,-198.97040999999984,0
1011.86,5088.07,90.77,324.25,5.195378180106497,0.332,0.03,-0.497,984.0,16.56,48.11,1020.69,274,4993.0,0,1.6846013748995317,995.67024,19.74374999999999,0
896.74,,96.87,483.95,2.0265710108094135,-0.208,-0.791,-0.197,1035.0,24.03,85.82,1005.16,93,5092.0,0,0.9807590406812157,928.1259,-3297.3002499999993,0
837.24,4789.91,81.21,323.46,5.912759021321622,0.369,-1.132,0.39,971.0,27.96,34.9,1019.76,290,5096.0,1,1.9125410330366919,812.96004,37.85284000000009,0
1158.89,5169.22,91.93,429.65,6.340938889255876,0.569,-0.484,-1.38,942.0,21.39,57.95,998.34,244,5143.0,1,2.724384393768787,1091.6743800000002,-1598.0222499999993,0
1160.17,4979.31,94.34,347.07,13.181934235441089,0.208,0.029,-0.125,994.0,15.73,74.88,1009.8,191,5055.0,0,4.575053915094538,1153.2089799999999,-140.74848999999995,0
1053.24,4902.09,99.56,293.03,14.852807706910648,-0.272,0.032,0.481,964.0,24.87,50.29,1001.65,70,4853.0,0,4.352318242356026,1015.32336,76.92190999999997,0
935.61,5008.38,96.14,378.26,11.573498559713872,0.473,0.227,-0.174,997.0,31.0,78.55,1013.77,262,5090.0,0,4.377791565197369,932.80317,-531.3227599999999,0
939.68,5527.33,85.52,442.47,7.168230668858149,0.241,0.182,0.366,980.0,21.39,38.94,1013.07,363,4931.0,0,3.1717270240496656,920.8863999999999,-1943.8600900000008,0
1090.38,5230.7,94.19,336.91,5.648122834099852,0.309,-0.25,-1.0,1000.0,18.16,89.19,1027.01,132,5089.0,1,1.9029090640365816,1090.38,-47.18481000000018,0
1158.84,5232.51,95.27,427.3,12.347223626985551,0.768,-0.51,0.142,954.0,16.99,68.6,1026.17,198,5037.0,0,5.275968655810925,1105.53336,-1527.0790000000004,0
1154.83,5087.11,94.59,437.14,13.694600853378159,0.355,0.261,-0.23,998.0,21.43,47.63,1008.54,52,4956.0,0,5.986457817045728,1152.5203399999998,-1800.7079599999997,0
1111.95,,96.4,335.92,9.029328709621627,0.787,0.113,-0.113,980.0,25.13,34.21,1013.48,224,4971.0,0,3.033132100136097,1089.711,-47.404640000000114,0
1056.81,4520.78,98.07,388.61,7.485369031162983,-0.074,-0.547,-0.474,990.0,22.65,63.43,1004.18,44,4934.0,1,2.908889259200247,1046.2419,-693.4432100000002,0
833.66,4864.2,81.97,479.35,4.34808798189897,-0.216,0.312,0.8,998.0,26.27,65.3,1006.45,289,4897.0,0,2.084255974123271,831.99268,-3127.7222500000007,0
864.65,4903.89,82.1,433.53,2.446196954917669,0.574,0.479,0.034,994.0,25.54,56.53,997.61,311,4935.0,0,1.0604997658654571,859.4621,-1696.8560899999993,0
1159.42,4625.02,95.93,388.43,5.014460450766151,-0.493,0.395,0.073,966.0,29.99,86.29,1018.64,20,5044.0,0,1.9477668728910964,1119.99972,-694.6964900000003,0
1042.57,4768.52,85.05,422.76,17.46133719744577,0.944,0.482,1.031,952.0,24.32,49.33,1005.67,278,4987.0,0,7.381954913592172,992.5266399999999,-1423.73176,0
803.68,4603.83,81.17,368.24,9.7398745949235,0.651,-0.375,-0.462,1011.0,28.1,64.77,1005.53,353,5019.0,1,3.586611420834629,812.52048,-377.1397600000002,0
840.59,4992.34,88.02,458.68,2.5010820927067066,0.044,0.426,0.07,958.0,25.21,34.1,1008.27,86,5119.0,2,1.1471963342827123,805.2852200000001,-2433.4342400000005,0
1065.4,,96.4,459.16,12.635775437162277,0.601,-0.079,-0.341,,25.91,57.44,1008.14,291,4976.0,0,5.8018426497274325,1106.9506000000001,-2451.970560000001,0
802.02,5221.35,82.53,410.05,13.145475819718593,0.331,1.022,-0.365,1000.0,25.85,77.11,1004.05,265,5027.0,0,5.3903023598756095,802.02,-1125.0702500000002,0
864.32,5082.96,93.44,416.04,11.223179763468618,-0.645,0.447,0.154,1026.0,19.88,74.85,1020.99,165,4955.0,1,4.669291708793484,886.79232,-1255.0081600000005,0
1019.49,4807.32,80.07,355.06,5.137391938474114,-0.408,0.215,-0.141,983.0,24.58,58.67,1013.44,100,4997.0,0,1.824082381674619,1002.15867,-215.66036000000003,0
1076.76,4613.59,82.19,337.9,17.78853286295031,0.143,0.858,0.989,987.0,21.84,81.42,1006.2,228,4967.0,0,6.010745254390908,1062.7621199999999,-46.75099999999982,0
1060.78,4648.63,87.02,387.17,16.212666872969983,0.08,-0.253,0.891,959.0,20.83,86.99,1012.3,181,5052.0,0,6.277058233207788,1017.2880200000001,-675.1208900000004,0
889.71,4746.2,81.67,402.13,10.628632252372459,0.654,0.275,-0.081,1028.0,26.98,56.05,1011.09,257,4888.0,0,4.274091887646537,914.62188,-958.8536899999999,0
1084.87,4822.23,96.92,460.13,10.385285048657806,0.151,1.118,-0.771,996.0,27.46,51.02,1011.2,66,5070.0,1,4.778581209438917,1080.5305199999998,-2486.2216900000003,0
894.9,4968.05,97.28,453.62,6.176028626542894,-0.634,0.407,-0.146,980.0,21.85,68.01,1018.85,330,4944.0,0,2.801570105572387,877.002,-2268.81044,0
930.16,4797.17,95.11,417.24,17.752000921791034,-0.273,0.076,0.524,966.0,28.48,89.88,1016.74,43,4916.0,1,7.40684486460809,898.5345599999999,-1286.6917600000004,0
1098.6,5067.8,84.85,468.03,14.350117192198951,0.372,-0.135,-0.443,1004.0,22.76,32.39,1032.18,23,5052.0,0,6.716285349464875,1102.9943999999998,-2736.658089999999,0
1059.85,4953.55,90.46,361.83,4.492462273660254,-0.911,-0.484,0.802,,29.48,51.99,1003.25,178,4989.0,0,1.6255076244784896,1102.244,-303.82488999999987,0
1139.69,5002.11,83.68,463.37,10.337135642821178,,-0.145,0.291,1008.0,35.95,59.43,1029.85,299,4978.0,0,4.78991854281405,1148.80752,-2579.4156900000003,0
1063.05,5228.05,85.63,370.48,22.939919351475172,,-0.409,-0.585,958.0,27.39,88.81,1016.43,292,4912.0,1,8.498781321334523,1018.4019,-409.4730400000003,0
1027.32,4763.95,90.32,472.48,11.639882139666282,0.463,-0.115,-0.33,1018.0,24.45,79.55,1012.12,269,4896.0,0,5.499611513349525,1045.8117599999998,-2894.4250400000005,0
837.47,5083.74,94.7,410.33,9.402681358135329,-0.108,-0.055,-0.259,1016.0,21.56,47.83,1003.92,116,4862.0,0,3.8582022416836694,850.86952,-1126.7808899999995,0
947.09,4997.21,81.89,311.59,15.239720979405089,0.23,0.494,-0.403,967.0,26.01,76.97,1007.15,154,4996.0,0,4.748544659972832,915.83603,71.45719000000005,0
906.08,4933.3,85.93,448.51,7.144566967940119,0.002,-0.204,-0.573,1043.0,20.11,42.5,1014.28,334,4988.0,2,3.204409730790823,945.0414400000001,-2131.08201,0
897.6,5177.05,98.53,452.98,12.920255734141572,-0.07,-0.298,-0.288,1083.0,23.81,65.41,1002.24,69,4991.0,1,5.852617442451449,972.1008,-2259.418040000001,0
1189.2,5175.8,88.58,390.17,15.783660230972853,-0.327,0.444,-0.19,998.0,20.52,32.4,1012.06,218,4931.0,1,6.158310712318678,1186.8216,-735.4628900000002,0
957.24,4810.7,98.78,394.94,20.83965594520795,0.42,0.348,0.65,1005.0,29.2,55.46,1031.75,213,5074.0,0,8.23041371900043,962.0261999999999,-818.2203600000001,0
1156.82,4963.57,99.83,406.02,16.289296839844887,-0.627,-0.122,0.219,974.0,22.35,75.99,1015.67,324,4925.0,0,6.613780302913821,1126.7426799999998,-1039.4840399999998,0
1052.46,,90.53,318.24,10.44816267072235,-0.117,0.3,0.249,1078.0,24.84,47.2,1017.51,53,4998.0,0,3.3250232883306805,1134.5518800000002,50.450239999999965,0
1117.92,4945.4,85.76,296.76,18.125543168684906,0.573,-0.131,0.175,1022.0,16.39,73.72,1002.73,284,4986.0,0,5.378936190738933,1142.51424,77.58023999999999,0
1001.05,5117.0,95.82,480.58,22.682812503559084,-0.382,-0.107,-0.398,1023.0,23.29,49.64,1017.86,306,4949.0,1,10.900906032960425,1024.07415,-3180.98364,0
1030.76,5056.24,83.19,374.8,12.089990390248433,-0.778,0.777,0.574,956.0,23.15,34.32,997.4,289,5020.0,1,4.531328398265113,985.4065599999999,-485.0940000000003,0
997.01,5366.51,85.04,509.26,1.0074534804296411,-1.058,-0.069,-0.217,1017.0,20.41,84.08,990.15,336,5051.0,1,0.513055759443599,1013.9591700000001,-4288.07476,0
878.1,4693.94,95.7,485.52,21.881206827600266,0.333,-0.203,-0.168,1003.0,23.53,55.22,1017.56,327,5014.0,0,10.623763538936482,880.7343000000001,-3357.9270399999996,0
1088.98,4975.51,88.67,495.86,6.379022711004603,0.367,0.009,0.19,1020.0,12.56,74.37,1014.32,271,5000.0,1,3.163102201478743,1110.7596,-3748.963960000001,0
912.31,4818.3,84.03,385.49,5.512319466921975,-0.172,-0.983,1.25,968.0,19.23,65.64,1026.83,145,5017.0,0,2.124944031303752,883.11608,-642.8540100000002,0
809.73,5120.82,93.02,338.08,9.095801747951155,-0.636,-0.084,-0.283,1019.0,16.64,70.44,995.16,163,4987.0,1,3.0751086549473263,825.11487,-56.488639999999876,0
1058.19,4676.57,94.66,364.66,10.370735578509947,-0.073,0.127,-0.815,982.0,28.8,62.29,1021.21,134,5097.0,0,3.7817924360594373,1039.1425800000002,-334.3215600000003,0
870.84,5069.26,82.5,397.18,19.01113900226583,0.589,0.991,0.145,997.0,24.87,62.89,1010.73,263,4959.0,0,7.550844188919942,868.22748,-854.9152400000003,0
1176.18,4873.99,85.54,301.34,10.531650556138404,-0.635,0.046,0.342,1011.0,12.13,82.04,1020.03,31,4998.0,1,3.173607578586746,1189.11798,77.01044,0
1181.57,4853.17,84.43,396.73,3.355885408728444,0.529,0.219,-0.217,996.0,29.96,63.98,998.8,161,5020.0,0,1.3313804182048357,1176.84372,-857.1792900000004,0
1165.95,4710.7,87.6,410.92,15.078515576158308,-0.848,0.173,-0.297,1010.0,27.13,78.53,1017.68,220,4964.0,1,6.196063620554973,1177.6095,-1149.4946400000006,0
948.06,4906.98,95.27,356.78,15.820339771517052,-0.568,1.134,-0.636,1006.0,24.46,56.82,997.43,18,4953.0,0,5.644380823681853,953.7483599999999,-234.1068399999997,0
806.18,5216.9,94.27,369.98,19.46071267867074,0.055,0.501,0.169,1016.0,26.7,88.38,1026.78,83,4953.0,1,7.2000744768546,819.07888,-407.98004000000026,0
1171.33,4994.96,93.25,411.47,10.7009787820477,0.474,-0.725,0.972,941.0,24.35,33.73,1007.23,23,4912.0,0,4.403131739449168,1102.22153,-1159.1560900000006,0
971.27,5125.54,80.13,440.81,4.50006186095287,0.736,0.615,0.856,1037.0,23.23,52.73,1010.92,77,4921.0,1,1.9836722689266348,1007.20699,-1891.94561,0
1186.66,,82.84,378.96,13.461077371433063,0.496,-0.472,0.15,969.0,25.41,40.71,1016.57,133,4957.0,0,5.101209880678273,1149.87354,-532.9881599999998,0
1185.45,5052.75,84.47,438.61,5.386804786152982,,-0.327,-0.208,972.0,25.29,47.82,1003.9,3,5004.0,1,2.3627064472545594,1152.2574000000002,-1835.0532100000005,0
1141.2,4888.24,85.44,431.34,1.9685342699750579,0.091,-0.65,0.191,993.0,20.92,37.31,1020.37,57,4937.0,2,0.8491075720110415,1133.2116,-1632.0195599999993,0
917.78,5093.45,82.93,427.34,18.41832408057553,-0.311,0.911,-0.162,1032.0,28.72,59.95,1024.57,67,5044.0,2,7.8708866125931465,947.14896,-1534.2975599999995,0
954.04,,88.21,392.9,10.780463318862404,0.592,0.593,-0.32,983.0,21.03,30.8,997.27,245,5062.0,1,4.2356440379810385,937.8213199999999,-778.1909999999997,0
1140.45,4899.12,81.5,359.33,12.942239249868491,0.682,0.615,0.081,1044.0,23.48,65.07,1008.38,259,5042.0,0,4.6505348296552445,1190.6298000000002,-261.0848899999998,0
926.77,4696.02,95.0,511.32,15.64051215007323,0.465,0.518,0.639,953.0,29.24,86.34,1007.1,78,5150.0,0,7.997306672575443,883.2118099999999,-4379.83424,0
867.8,5185.25,95.75,458.52,10.738783486610116,0.306,0.345,-0.095,1011.0,30.42,39.72,1002.64,222,4982.0,1,4.923947004280469,877.3457999999999,-2424.8090399999996,0
1022.72,4922.8,91.49,477.79,3.436445798789378,0.696,-0.16,-0.101,983.0,29.72,69.48,1012.41,302,5063.0,0,1.641899438203577,1005.33376,-3085.8584100000007,0
1174.46,5036.42,81.79,423.82,8.096485214422776,0.171,0.103,-0.132,969.0,16.53,45.56,1016.91,87,5075.0,0,3.431452363576661,1138.0517399999999,-1447.96924,0
1078.41,4792.81,97.8,420.3,6.972901949189413,-0.01,-0.258,0.396,,24.06,38.73,1004.56,149,4995.0,0,2.9307106892443104,1077.33159,-1367.3090000000002,0
1028.02,5087.19,99.31,453.53,29.20011454668211,0.363,-0.426,0.426,971.0,19.2,80.26,1029.19,29,4896.0,0,13.243127950356735,998.20742,-2275.8760899999993,0
838.87,4847.61,84.05,337.77,17.397241299192427,,-0.32,-0.538,983.0,19.77,58.37,1012.9,354,4994.0,1,5.876266193628226,824.60921,-58.02728999999984,0
1046.0,4971.66,94.09,374.27,11.625330556184563,0.443,1.177,-0.088,1024.0,21.8,34.0,1014.38,217,5024.0,0,4.351012467263196,1071.104,-460.7932899999998,0
1196.02,5175.57,96.84,390.61,3.83789509619619,-0.066,-0.191,0.553,976.0,23.55,62.53,1014.95,206,5019.0,0,1.4991202035251938,1167.31552,-732.8672100000002,0
856.03,5158.15,90.8,408.27,5.2634642721747085,0.455,0.5,-0.167,1010.0,22.22,88.72,998.87,155,4971.0,2,2.1489145584007683,864.5903,-1092.7292899999995,0
1007.33,4995.59,86.47,387.52,19.419698563681216,0.429,1.039,0.696,961.0,11.79,78.27,997.23,245,5077.0,0,7.525521587397745,968.04413,-680.7150399999998,0
1150.95,4646.37,89.57,448.64,25.58201936767945,0.107,0.39,0.343,975.0,26.28,63.38,1025.07,220,4989.0,0,11.477117169115708,1122.17625,-2124.45496,0
1096.31,5598.56,90.25,436.57,2.6770743314999783,-0.375,-0.394,0.878,988.0,24.54,87.05,1026.08,77,5091.0,1,1.1687303409029457,1083.15428,-1780.0464899999997,0
1078.81,5349.17,88.01,502.64,23.297698716807396,,-0.368,-0.156,984.0,31.16,78.13,1022.62,131,5046.0,1,11.710355283016069,1061.54904,-4015.9669599999997,0
1080.99,5144.53,98.6,557.19,10.38088250946955,-0.605,0.059,0.351,967.0,24.56,56.85,1008.47,228,4941.0,1,5.78412392545134,1045.3173299999999,-6525.589610000004,0
943.8,4849.36,94.88,370.86,7.353538579882948,-0.479,1.128,0.366,968.0,15.55,58.21,1005.45,358,4986.0,0,2.7271333177353902,913.5983999999999,-410.97396000000026,0
917.44,4977.28,84.83,441.87,4.925941398817069,0.084,0.712,0.539,1024.0,18.19,85.63,1007.45,88,4964.0,0,2.1766257258952986,939.45856,-1928.3896900000002,0
1123.74,4891.32,91.71,442.28,18.231690895525546,,0.268,0.177,981.0,16.5,32.71,992.21,207,5034.0,0,8.063512249273037,1102.38894,-1947.0198399999992,0
1124.05,5252.77,93.77,434.79,11.932541899384143,0.771,-0.102,0.557,943.0,23.65,49.7,1009.96,204,5029.0,0,5.188149892433232,1059.97915,-1731.6144100000006,0
1146.83,5052.5,82.8,381.76,20.047975572310296,0.007,0.19,-0.315,999.0,32.92,56.33,1011.97,88,5076.0,1,7.653515154485179,1145.68317,-582.96976,0
1165.3,4843.17,87.17,390.64,7.595192886750846,0.77,0.095,-0.028,1029.0,27.5,42.1,1011.43,58,5046.0,1,2.96698614928035,1199.0937,-727.1409599999997,0
1004.54,4905.85,98.11,449.02,15.980241258629206,0.902,0.091,-0.744,1011.0,25.7,40.65,1005.94,121,5073.0,1,7.175447929949686,1015.58994,-2135.97604,0
1000.61,5224.24,91.34,390.23,5.318155175569294,-0.077,-0.438,-0.135,1045.0,19.51,60.09,1015.17,95,5040.0,1,2.075303694162406,1045.6374500000002,-720.5152900000003,0
1119.32,5320.02,84.34,445.96,4.5998116582410615,0.674,-0.447,-0.426,1073.0,27.14,65.17,1023.23,86,5063.0,1,2.051332007109184,1201.03036,-2039.7321599999998,0
1059.99,5305.67,82.46,426.2,5.675822347977177,-0.53,0.164,0.166,956.0,23.54,57.55,1002.89,175,5021.0,0,2.419035484707873,1013.35044,-1504.7439999999997,0
1080.79,5151.41,90.36,446.08,19.296817808067154,0.217,-0.58,0.493,1010.0,26.33,54.42,1007.66,164,5035.0,1,8.607924487822595,1091.5979,-2048.1466399999995,0
1118.32,4949.48,90.95,391.83,15.48715540935199,-0.237,-0.313,0.282,1013.0,27.57,72.35,975.17,316,4952.0,1,6.06833210404639,1132.85816,-762.5448899999997,0
1156.0,4351.7,86.69,447.87,6.390045466687161,,0.015,0.39,1001.0,22.66,74.46,1025.48,58,4847.0,1,2.8619096631651786,1157.156,-2104.78369,0
935.2,5059.43,92.61,396.45,10.454501680623808,0.441,0.165,0.048,969.0,26.41,40.44,1007.43,257,5051.0,0,4.1446871912833085,906.2088,-852.5002499999998,0
950.23,,81.37,449.03,18.016204525364163,-0.08,0.558,-0.07,944.0,34.23,33.89,1013.99,138,4932.0,0,8.089816318024269,897.01712,-2131.8340899999994,0
837.59,5028.0,82.9,508.47,8.700211851219914,0.272,-0.627,-0.586,1029.0,31.31,33.9,1007.79,136,4889.0,0,4.42379671998979,861.88011,-4275.454090000001,0
1031.31,5010.78,90.93,455.05,23.913835048689528,0.472,-0.625,-0.962,1044.0,29.54,74.09,1013.83,330,4916.0,0,10.88199063890617,1076.6876399999999,-2320.61025,0
814.38,4734.75,81.24,458.59,23.528693535180608,0.094,0.653,-0.754,,36.9,30.94,1018.36,21,4932.0,0,10.790023568298473,842.8833000000001,-2426.208809999999,0
986.24,5111.48,97.62,483.86,13.458058536340594,,0.838,-0.332,1014.0,34.79,88.53,1006.31,168,4957.0,0,6.51181620339376,1000.04736,-3297.5999600000005,0
1017.06,5126.44,82.84,373.32,14.997017872128179,-0.069,-0.522,0.456,1003.0,32.61,72.36,1017.52,310,4881.0,1,5.598686712022892,1020.11118,-454.28223999999994,0
914.62,5136.47,93.48,529.95,15.436595818280093,0.828,-0.423,-0.614,973.0,19.78,65.82,995.24,259,4985.0,0,8.180623953897536,889.92526,-5198.650250000002,0
